transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,payment_method,status,transaction_timestamp,city
T0013876,C04503,P014,Flour,Grocery,3,668,2004,UPI,FAILED,2026-08-21 18:53:27,Mumbai
T0013877,C00402,P014,Flour,Grocery,3,613,1839,WALLET,PENDING,2026-08-21 17:02:47,Mumbai
T0013878,C02930,P017,Table,Home,5,8258,41290,NETBANKING,SUCCESS,2026-08-21 20:06:50,Pune
T0013879,C03974,P020,Cookware,Home,4,3194,12776,UPI,SUCCESS,2026-08-21 21:57:37,Delhi
T0013880,C04468,P011,Rice Bag,Grocery,3,1261,3783,WALLET,SUCCESS,2026-08-21 00:55:09,Chennai
T0013881,C01001,P017,Table,Home,3,7269,21807,NETBANKING,SUCCESS,2026-08-21 14:25:44,Ahmedabad
T0013882,C01858,P016,Chair,Home,2,3291,6582,COD,SUCCESS,2026-08-21 09:40:29,Delhi
T0013883,C02303,P020,Cookware,Home,2,3002,6004,NETBANKING,SUCCESS,2026-08-21 12:45:55,Jaipur
T0013884,C01819,P001,Laptop,Electronics,3,46809,140427,NETBANKING,SUCCESS,2026-08-21 11:47:10,Noida
T0013885,C03264,P008,Jacket,Fashion,1,3820,3820,WALLET,SUCCESS,2026-08-21 14:34:22,Kolkata
T0013886,C04125,P014,Flour,Grocery,1,718,718,UPI,FAILED,2026-08-21 01:34:59,Kolkata
T0013887,C04828,P023,Yoga Mat,Sports,2,1045,2090,NETBANKING,PENDING,2026-08-21 07:52:07,Jaipur
T0013888,C01050,P002,Mobile,Electronics,3,24603,73809,NETBANKING,SUCCESS,2026-08-21 19:35:56,Bangalore
T0013889,C02600,P012,Cooking Oil,Grocery,4,837,3348,CARD,FAILED,2026-08-21 17:01:51,Hyderabad
T0013890,C03835,P006,Shoes,Fashion,4,2265,9060,WALLET,SUCCESS,2026-08-21 21:50:55,Noida
T0013891,C00288,P005,Smartwatch,Electronics,1,7189,7189,UPI,SUCCESS,2026-08-21 08:09:47,Pune
T0013892,C04211,P008,Jacket,Fashion,2,3780,7560,CARD,FAILED,2026-08-21 03:46:41,Noida
T0013893,C03943,P025,Running Shoes,Sports,3,2980,8940,WALLET,SUCCESS,2026-08-21 04:44:30,Kolkata
T0013894,C03080,P024,Dumbbells,Sports,1,4818,4818,COD,SUCCESS,2026-08-21 10:57:25,Delhi
T0013895,C00055,P014,Flour,Grocery,1,524,524,UPI,PENDING,2026-08-21 23:09:56,Delhi
T0013896,C04574,P013,Dry Fruits,Grocery,1,1324,1324,UPI,SUCCESS,2026-08-21 09:22:32,Hyderabad
T0013897,C02899,P007,Jeans,Fashion,4,1669,6676,COD,SUCCESS,2026-08-21 21:00:13,Mumbai
T0013898,C02288,P012,Cooking Oil,Grocery,1,796,796,UPI,SUCCESS,2026-08-21 12:01:56,Ahmedabad
T0013899,C03349,P009,T-Shirt,Fashion,5,957,4785,COD,PENDING,2026-08-21 06:50:01,Hyderabad
T0013900,C01258,P023,Yoga Mat,Sports,2,892,1784,WALLET,SUCCESS,2026-08-21 15:11:16,Chennai
T0013901,C02556,P021,Cricket Bat,Sports,3,4226,12678,COD,SUCCESS,2026-08-21 14:09:56,Bangalore
T0013902,C02898,P001,Laptop,Electronics,4,51874,207496,WALLET,SUCCESS,2026-08-21 14:27:55,Delhi
T0013903,C04629,P023,Yoga Mat,Sports,4,923,3692,NETBANKING,SUCCESS,2026-08-21 17:54:52,Mumbai
T0013904,C01407,P001,Laptop,Electronics,2,48528,97056,CARD,SUCCESS,2026-08-21 10:07:08,Ahmedabad
T0013905,C02882,P017,Table,Home,4,7399,29596,NETBANKING,SUCCESS,2026-08-21 02:48:07,Mumbai
T0013906,C02644,P025,Running Shoes,Sports,4,3653,14612,CARD,SUCCESS,2026-08-21 02:10:19,Pune
T0013907,C04033,P021,Cricket Bat,Sports,5,3532,17660,COD,SUCCESS,2026-08-21 21:28:47,Jaipur
T0013908,C03136,P013,Dry Fruits,Grocery,4,1517,6068,COD,SUCCESS,2026-08-21 08:00:51,Mumbai
T0013909,C03756,P008,Jacket,Fashion,4,2902,11608,WALLET,SUCCESS,2026-08-21 21:33:58,Ahmedabad
T0013910,C03952,P008,Jacket,Fashion,4,2945,11780,COD,SUCCESS,2026-08-21 10:02:13,Bangalore
T0013911,C03082,P007,Jeans,Fashion,3,1912,5736,UPI,SUCCESS,2026-08-21 17:49:10,Kolkata
T0013912,C04612,P013,Dry Fruits,Grocery,3,1474,4422,CARD,PENDING,2026-08-21 14:01:50,Kolkata
T0013913,C04095,P008,Jacket,Fashion,4,3726,14904,COD,SUCCESS,2026-08-21 06:47:18,Ahmedabad
T0013914,C03502,P006,Shoes,Fashion,1,2216,2216,CARD,SUCCESS,2026-08-21 04:24:57,Ahmedabad
T0013915,C04710,P009,T-Shirt,Fashion,2,881,1762,WALLET,SUCCESS,2026-08-21 20:24:57,Noida
T0013916,C00251,P015,Tea,Grocery,3,386,1158,NETBANKING,PENDING,2026-08-21 23:28:15,Chennai
T0013917,C03013,P022,Football,Sports,2,1594,3188,WALLET,SUCCESS,2026-08-21 21:35:55,Jaipur
T0013918,C00447,P008,Jacket,Fashion,5,3832,19160,WALLET,SUCCESS,2026-08-21 16:09:21,Kolkata
T0013919,C02217,P011,Rice Bag,Grocery,2,1365,2730,UPI,SUCCESS,2026-08-21 20:29:51,Kolkata
T0013920,C01328,P022,Football,Sports,1,1705,1705,COD,SUCCESS,2026-08-21 07:18:29,Ahmedabad
T0013921,C00410,P010,Backpack,Fashion,5,1578,7890,UPI,SUCCESS,2026-08-21 09:32:12,Noida
T0013922,C02042,P008,Jacket,Fashion,1,3156,3156,UPI,SUCCESS,2026-08-21 15:59:10,Noida
T0013923,C03083,P015,Tea,Grocery,1,524,524,WALLET,PENDING,2026-08-21 16:23:23,Mumbai
T0013924,C00938,P022,Football,Sports,4,1291,5164,WALLET,FAILED,2026-08-21 18:09:33,Hyderabad
T0013925,C01406,P006,Shoes,Fashion,1,2290,2290,CARD,SUCCESS,2026-08-21 00:16:05,Kolkata
T0013926,C00282,P003,Headphones,Electronics,4,2618,10472,COD,PENDING,2026-08-21 06:34:25,Bangalore
T0013927,C00435,P020,Cookware,Home,2,3191,6382,WALLET,SUCCESS,2026-08-21 04:54:29,Pune
T0013928,C02708,P012,Cooking Oil,Grocery,4,905,3620,WALLET,SUCCESS,2026-08-21 22:08:00,Mumbai
T0013929,C04177,P014,Flour,Grocery,4,578,2312,NETBANKING,SUCCESS,2026-08-21 02:53:53,Bangalore
T0013930,C00994,P012,Cooking Oil,Grocery,2,725,1450,NETBANKING,FAILED,2026-08-21 17:59:02,Ahmedabad
T0013931,C02020,P022,Football,Sports,3,1724,5172,WALLET,SUCCESS,2026-08-21 10:00:16,Hyderabad
T0013932,C00499,P025,Running Shoes,Sports,5,3690,18450,COD,SUCCESS,2026-08-21 09:38:52,Noida
T0013933,C03371,P015,Tea,Grocery,3,460,1380,NETBANKING,SUCCESS,2026-08-21 01:46:22,Chennai
T0013934,C02909,P009,T-Shirt,Fashion,4,1041,4164,WALLET,SUCCESS,2026-08-21 19:23:28,Pune
T0013935,C02629,P012,Cooking Oil,Grocery,5,869,4345,CARD,SUCCESS,2026-08-21 23:14:20,Hyderabad
T0013936,C03720,P014,Flour,Grocery,2,690,1380,WALLET,SUCCESS,2026-08-21 05:42:20,Bangalore
T0013937,C04717,P024,Dumbbells,Sports,4,4755,19020,UPI,FAILED,2026-08-21 10:32:07,Ahmedabad
T0013938,C02296,P018,Lamp,Home,4,1160,4640,WALLET,SUCCESS,2026-08-21 08:25:58,Hyderabad
T0013939,C04116,P007,Jeans,Fashion,3,1771,5313,WALLET,SUCCESS,2026-08-21 11:11:21,Chennai
T0013940,C02951,P023,Yoga Mat,Sports,2,858,1716,CARD,SUCCESS,2026-08-21 01:27:41,Bangalore
T0013941,C00249,P021,Cricket Bat,Sports,5,4036,20180,WALLET,SUCCESS,2026-08-21 12:20:43,Chennai
T0013942,C01223,P003,Headphones,Electronics,1,2369,2369,NETBANKING,SUCCESS,2026-08-21 19:56:47,Mumbai
T0013943,C04231,P008,Jacket,Fashion,4,3511,14044,COD,SUCCESS,2026-08-21 21:09:10,Hyderabad
T0013944,C02248,P001,Laptop,Electronics,5,42409,212045,UPI,PENDING,2026-08-21 20:21:48,Delhi
T0013945,C04175,P025,Running Shoes,Sports,4,4089,16356,UPI,SUCCESS,2026-08-21 19:38:36,Bangalore
T0013946,C03031,P013,Dry Fruits,Grocery,4,1393,5572,WALLET,SUCCESS,2026-08-21 16:38:54,Jaipur
T0013947,C00743,P012,Cooking Oil,Grocery,1,850,850,UPI,PENDING,2026-08-21 20:29:38,Pune
T0013948,C04286,P001,Laptop,Electronics,2,49772,99544,WALLET,SUCCESS,2026-08-21 04:23:01,Bangalore
T0013949,C03135,P016,Chair,Home,4,3505,14020,WALLET,PENDING,2026-08-21 15:07:40,Pune
T0013950,C00041,P008,Jacket,Fashion,5,3733,18665,NETBANKING,SUCCESS,2026-08-21 13:34:50,Pune
T0013951,C03411,P005,Smartwatch,Electronics,4,7204,28816,COD,SUCCESS,2026-08-21 00:57:29,Hyderabad
T0013952,C01463,P010,Backpack,Fashion,1,1606,1606,NETBANKING,SUCCESS,2026-08-21 02:08:27,Delhi
T0013953,C02520,P015,Tea,Grocery,1,522,522,COD,SUCCESS,2026-08-21 21:02:14,Bangalore
T0013954,C04783,P016,Chair,Home,4,4185,16740,UPI,SUCCESS,2026-08-21 23:14:24,Pune
T0013955,C03081,P010,Backpack,Fashion,5,1587,7935,NETBANKING,SUCCESS,2026-08-21 18:20:46,Delhi
T0013956,C01322,P018,Lamp,Home,5,1317,6585,WALLET,SUCCESS,2026-08-21 08:35:19,Noida
T0013957,C04860,P014,Flour,Grocery,3,714,2142,NETBANKING,SUCCESS,2026-08-21 06:53:46,Kolkata
T0013958,C03868,P007,Jeans,Fashion,3,1625,4875,WALLET,SUCCESS,2026-08-21 01:53:28,
T0013959,C00034,P015,Tea,Grocery,4,425,1700,NETBANKING,SUCCESS,2026-08-21 20:56:14,Bangalore
T0013960,C03362,P017,Table,Home,4,7352,29408,WALLET,SUCCESS,2026-08-21 04:41:37,Chennai
T0013961,C00390,P025,Running Shoes,Sports,4,3806,15224,NETBANKING,PENDING,2026-08-21 12:50:46,Mumbai
T0013962,C04838,P017,Table,Home,4,7252,29008,UPI,SUCCESS,2026-08-21 19:02:24,Kolkata
T0013963,C02604,P003,Headphones,Electronics,2,2908,5816,CARD,SUCCESS,2026-08-21 22:38:16,Hyderabad
T0013964,C02537,P016,Chair,Home,3,3650,10950,NETBANKING,SUCCESS,2026-08-21 09:36:43,Mumbai
T0013965,C04465,P021,Cricket Bat,Sports,3,3967,11901,WALLET,SUCCESS,2026-08-21 04:01:49,Chennai
T0013966,C01798,P007,Jeans,Fashion,4,1845,7380,CARD,SUCCESS,2026-08-21 23:53:45,Ahmedabad
T0013967,C03430,P007,Jeans,Fashion,2,1860,3720,UPI,SUCCESS,2026-08-21 10:44:15,Noida
T0013968,C01610,P018,Lamp,Home,5,1353,6765,WALLET,FAILED,2026-08-21 21:03:59,Delhi
T0013969,C03352,P002,Mobile,Electronics,1,21466,21466,WALLET,SUCCESS,2026-08-21 20:23:38,Jaipur
T0013970,C01663,P021,Cricket Bat,Sports,4,3660,14640,UPI,SUCCESS,2026-08-21 20:01:26,Chennai
T0013971,C03819,P008,Jacket,Fashion,4,3290,13160,COD,SUCCESS,2026-08-21 05:49:53,Jaipur
T0013972,C01801,P013,Dry Fruits,Grocery,4,1453,5812,COD,SUCCESS,2026-08-21 18:06:09,Noida
T0013973,C04316,P007,Jeans,Fashion,2,1558,3116,NETBANKING,SUCCESS,2026-08-21 15:19:45,Bangalore
T0013974,C03449,P009,T-Shirt,Fashion,2,1005,2010,CARD,FAILED,2026-08-21 04:13:46,Delhi
T0013975,C01972,P018,Lamp,Home,4,1078,4312,COD,SUCCESS,2026-08-21 04:55:05,Chennai
T0013976,C00950,P012,Cooking Oil,Grocery,5,733,3665,CARD,FAILED,2026-08-21 03:50:38,Pune
T0013977,C02642,P018,Lamp,Home,5,1166,5830,CARD,FAILED,2026-08-21 20:31:06,Kolkata
T0013978,C02022,P006,Shoes,Fashion,5,2721,13605,COD,SUCCESS,2026-08-21 19:44:24,Delhi
T0013979,C02521,P015,Tea,Grocery,2,521,1042,COD,SUCCESS,2026-08-21 17:18:22,Noida
T0013980,C01918,P023,Yoga Mat,Sports,2,1057,2114,WALLET,SUCCESS,2026-08-21 20:00:41,Chennai
T0013981,C04402,P013,Dry Fruits,Grocery,5,1353,6765,COD,SUCCESS,2026-08-21 06:35:02,Pune
T0013982,C03426,P021,Cricket Bat,Sports,5,3651,18255,COD,FAILED,2026-08-21 08:45:12,Kolkata
T0013983,C03897,P015,Tea,Grocery,2,409,818,CARD,SUCCESS,2026-08-21 12:54:33,Noida
T0013984,C00263,P024,Dumbbells,Sports,5,5291,26455,CARD,SUCCESS,2026-08-21 23:18:26,Mumbai
T0013985,C04164,P015,Tea,Grocery,1,474,474,UPI,SUCCESS,2026-08-21 04:21:06,Chennai
T0013986,C03139,P016,Chair,Home,5,3818,19090,NETBANKING,SUCCESS,2026-08-21 19:06:04,Ahmedabad
T0013987,C02988,P018,Lamp,Home,5,1345,6725,NETBANKING,SUCCESS,2026-08-21 13:12:48,Jaipur
T0013988,C02930,P023,Yoga Mat,Sports,1,814,814,COD,SUCCESS,2026-08-21 16:36:13,Mumbai
T0013989,C00528,P011,Rice Bag,Grocery,4,1159,4636,WALLET,SUCCESS,2026-08-21 10:49:37,Delhi
T0013990,C03592,P017,Table,Home,2,7822,15644,UPI,SUCCESS,2026-08-21 05:21:17,Jaipur
T0013991,C02714,P004,Television,Electronics,2,34467,68934,CARD,SUCCESS,2026-08-21 00:59:00,Chennai
T0013992,C03801,P009,T-Shirt,Fashion,3,844,2532,CARD,SUCCESS,2026-08-21 23:28:55,Kolkata
T0013993,C00569,P004,Television,Electronics,5,32282,161521,CARD,SUCCESS,2026-08-21 02:29:15,Bangalore
T0013994,C01330,P001,Laptop,Electronics,5,47901,239505,WALLET,FAILED,2026-08-21 09:27:08,Ahmedabad
T0013995,C04291,P009,T-Shirt,Fashion,1,861,861,WALLET,SUCCESS,2026-08-21 20:27:47,Chennai
T0013996,C00073,P012,Cooking Oil,Grocery,2,757,1514,WALLET,FAILED,2026-08-21 18:09:16,Pune
T0013997,C00047,P007,Jeans,Fashion,4,1970,7880,NETBANKING,SUCCESS,2026-08-21 16:49:06,Jaipur
T0013998,C03376,P011,Rice Bag,Grocery,4,1068,4272,WALLET,SUCCESS,2026-08-21 10:12:55,Mumbai
T0013999,C00903,P014,Flour,Grocery,3,553,1659,CARD,SUCCESS,2026-08-21 06:10:15,Kolkata
T0014000,C01719,P005,Smartwatch,Electronics,5,6310,31550,UPI,SUCCESS,2026-08-21 19:02:37,Mumbai
T0014001,C04452,P014,Flour,Grocery,3,602,1806,UPI,SUCCESS,2026-08-21 04:02:44,Delhi
T0014002,C01314,P013,Dry Fruits,Grocery,4,1291,5164,UPI,SUCCESS,2026-08-21 15:37:29,Delhi
T0014003,C00558,P003,Headphones,Electronics,2,2706,5412,WALLET,SUCCESS,2026-08-21 16:29:28,Kolkata
T0014004,C01496,P002,Mobile,Electronics,5,19730,98650,CARD,SUCCESS,2026-08-21 03:35:19,Noida
T0014005,C03573,P015,Tea,Grocery,2,512,1024,CARD,SUCCESS,2026-08-21 11:05:43,Bangalore
T0014006,C03236,P024,Dumbbells,Sports,5,4952,24760,UPI,PENDING,2026-08-21 22:40:01,Mumbai
T0014007,C04719,P013,Dry Fruits,Grocery,4,1603,6412,UPI,SUCCESS,2026-08-21 05:26:53,Pune
T0014008,C03337,P001,Laptop,Electronics,4,50493,201972,WALLET,SUCCESS,2026-08-21 18:14:20,Pune
T0014009,C02539,P022,Football,Sports,5,1757,8785,COD,SUCCESS,2026-08-21 10:09:47,Hyderabad
T0014010,C04929,P021,Cricket Bat,Sports,5,4231,21155,WALLET,SUCCESS,2026-08-21 21:09:08,Bangalore
T0014011,C00885,P020,Cookware,Home,5,3277,16385,WALLET,SUCCESS,2026-08-21 00:32:46,Delhi
T0014012,C01986,P004,Television,Electronics,2,30243,60486,WALLET,SUCCESS,2026-08-21 13:12:30,Delhi
T0014013,C02272,P025,Running Shoes,Sports,1,3657,3657,CARD,SUCCESS,2026-08-21 10:57:29,Chennai
T0014014,C04142,P007,Jeans,Fashion,1,2080,2080,CARD,PENDING,2026-08-21 19:49:50,Noida
T0014015,C01552,P009,T-Shirt,Fashion,2,848,1696,CARD,FAILED,2026-08-21 10:37:35,Mumbai
T0014016,C02037,P019,Bedsheet,Home,1,1522,1522,CARD,SUCCESS,2026-08-21 08:28:11,Kolkata
T0014017,C04689,P020,Cookware,Home,1,2793,2793,CARD,SUCCESS,2026-08-21 13:55:40,Delhi
T0014018,C03719,P020,Cookware,Home,2,2413,4826,CARD,SUCCESS,2026-08-21 06:23:00,Jaipur
T0014019,C02286,P005,Smartwatch,Electronics,1,5947,5947,CARD,SUCCESS,2026-08-21 23:01:10,Chennai
T0014020,C02293,P018,Lamp,Home,3,1160,3480,NETBANKING,PENDING,2026-08-21 20:49:50,Noida
T0014021,C03293,P015,Tea,Grocery,1,477,477,COD,PENDING,2026-08-21 10:35:01,Mumbai
T0014022,C01608,P015,Tea,Grocery,2,470,940,NETBANKING,SUCCESS,2026-08-21 06:34:03,Bangalore
T0014023,C01991,P010,Backpack,Fashion,2,1701,3402,CARD,SUCCESS,2026-08-21 22:18:38,Delhi
T0014024,C00566,P016,Chair,Home,2,3141,6282,CARD,SUCCESS,2026-08-21 17:58:55,Delhi
T0014025,C01019,P007,Jeans,Fashion,2,1706,3412,UPI,SUCCESS,2026-08-21 00:50:59,Ahmedabad
T0014026,C02288,P004,Television,Electronics,4,34435,137740,COD,SUCCESS,2026-08-21 19:19:18,Kolkata
T0014027,C00504,P020,Cookware,Home,3,3010,9030,COD,SUCCESS,2026-08-21 19:15:13,Noida
T0014028,C04853,P009,T-Shirt,Fashion,2,1038,2076,WALLET,SUCCESS,2026-08-21 09:41:52,Chennai
T0014029,C04648,P016,Chair,Home,2,3792,7584,CARD,SUCCESS,2026-08-21 06:53:07,Hyderabad
T0014030,C02694,P021,Cricket Bat,Sports,3,3541,10623,WALLET,SUCCESS,2026-08-21 00:45:15,Chennai
T0014031,C03609,P022,Football,Sports,4,1303,5212,COD,SUCCESS,2026-08-21 06:56:20,Noida
T0014032,C02682,P014,Flour,Grocery,3,650,1950,WALLET,SUCCESS,2026-08-21 19:11:23,Ahmedabad
T0014033,C02419,P016,Chair,Home,5,3211,16055,CARD,SUCCESS,2026-08-21 19:51:16,Delhi
T0014034,C03242,P019,Bedsheet,Home,5,1403,7015,NETBANKING,PENDING,2026-08-21 22:48:53,Pune
T0014035,C00572,P002,Mobile,Electronics,5,23449,117245,NETBANKING,SUCCESS,2026-08-21 04:13:53,Chennai
T0014036,C03467,P021,Cricket Bat,Sports,4,3616,14464,UPI,SUCCESS,2026-08-21 16:53:47,Noida
T0014037,C04638,P016,Chair,Home,5,3856,19280,UPI,SUCCESS,2026-08-21 02:26:03,Chennai
T0014038,C01663,P002,Mobile,Electronics,5,19680,98400,COD,SUCCESS,2026-08-21 14:43:01,Hyderabad
T0014039,C02266,P002,Mobile,Electronics,1,24983,24983,CARD,SUCCESS,2026-08-21 07:12:15,Hyderabad
T0014040,C00930,P002,Mobile,Electronics,4,23812,95248,UPI,SUCCESS,2026-08-21 05:12:52,Hyderabad
T0014041,C00005,P004,Television,Electronics,2,28034,56068,NETBANKING,SUCCESS,2026-08-21 00:16:43,Noida
T0014042,C04622,P013,Dry Fruits,Grocery,2,1456,2912,UPI,SUCCESS,2026-08-21 09:45:33,Delhi
T0014043,C02751,P002,Mobile,Electronics,2,25226,50452,UPI,PENDING,2026-08-21 03:55:08,Jaipur
T0014044,C01474,P017,Table,Home,5,6526,32630,COD,SUCCESS,2026-08-21 01:36:45,Delhi
T0014045,C01405,P009,T-Shirt,Fashion,1,844,844,COD,SUCCESS,2026-08-21 06:22:30,Chennai
T0014046,C04579,P019,Bedsheet,Home,1,1634,1634,WALLET,SUCCESS,2026-08-21 02:08:30,Ahmedabad
T0014047,C01302,P002,Mobile,Electronics,2,19199,38398,WALLET,SUCCESS,2026-08-21 01:27:48,Bangalore
T0014048,C01239,P010,Backpack,Fashion,5,1625,8125,UPI,SUCCESS,2026-08-21 04:04:56,Delhi
T0014049,C02394,P022,Football,Sports,3,1381,4143,WALLET,SUCCESS,2026-08-21 08:17:09,Chennai
T0014050,C01124,P015,Tea,Grocery,2,402,804,CARD,SUCCESS,2026-08-21 10:41:16,Pune
T0014051,C00911,P023,Yoga Mat,Sports,2,987,1974,WALLET,SUCCESS,2026-08-21 15:39:01,Noida
T0014052,C02470,P024,Dumbbells,Sports,2,4888,9776,NETBANKING,SUCCESS,2026-08-21 00:17:06,Bangalore
T0014053,C03079,P004,Television,Electronics,4,37968,151872,NETBANKING,SUCCESS,2026-08-21 00:48:58,Chennai
T0014054,C03181,P013,Dry Fruits,Grocery,5,1658,8290,NETBANKING,SUCCESS,2026-08-21 23:18:26,Chennai
T0014055,C01307,P024,Dumbbells,Sports,1,3877,3877,COD,FAILED,2026-08-21 11:02:22,Mumbai
T0014056,C03861,P018,Lamp,Home,1,1095,1095,CARD,SUCCESS,2026-08-21 23:36:23,Kolkata
T0014057,C04180,P017,Table,Home,1,7781,7781,UPI,SUCCESS,2026-08-21 23:18:39,Mumbai
T0014058,C00696,P017,Table,Home,1,7353,7353,CARD,PENDING,2026-08-21 13:36:59,Mumbai
T0014059,C04423,P001,Laptop,Electronics,5,47752,238760,CARD,FAILED,2026-08-21 07:42:39,Pune
T0014060,C02034,P023,Yoga Mat,Sports,2,813,1626,COD,SUCCESS,2026-08-21 11:08:17,Noida
T0014061,C01961,P018,Lamp,Home,2,1298,2596,UPI,PENDING,2026-08-21 10:25:11,Kolkata
T0014062,C04874,P009,T-Shirt,Fashion,5,1025,5125,UPI,SUCCESS,2026-08-21 09:09:48,Kolkata
T0014063,C01153,P006,Shoes,Fashion,3,2387,7161,COD,PENDING,2026-08-21 23:13:34,Bangalore
T0014064,C00002,P008,Jacket,Fashion,2,3213,6426,COD,FAILED,2026-08-21 21:40:15,Pune
T0014065,C03691,P016,Chair,Home,2,4027,8054,NETBANKING,FAILED,2026-08-21 22:19:19,Kolkata
T0014066,C04995,P008,Jacket,Fashion,4,3487,13948,NETBANKING,SUCCESS,2026-08-21 07:03:49,Hyderabad
T0014067,C04679,P012,Cooking Oil,Grocery,2,844,1688,WALLET,SUCCESS,2026-08-21 16:33:23,Chennai
T0014068,C00744,P001,Laptop,Electronics,3,49007,147021,COD,SUCCESS,2026-08-21 23:23:28,Bangalore
T0014069,C04467,P005,Smartwatch,Electronics,1,6191,6191,NETBANKING,PENDING,2026-08-21 23:48:49,Pune
T0014070,C03394,P024,Dumbbells,Sports,1,4843,4843,COD,PENDING,2026-08-21 17:16:10,Ahmedabad
T0014071,C00896,P025,Running Shoes,Sports,1,3103,3103,WALLET,FAILED,2026-08-21 14:46:02,Jaipur
T0014072,C01039,P013,Dry Fruits,Grocery,1,1388,1388,UPI,FAILED,2026-08-21 12:30:08,Mumbai
T0014073,C01236,P001,Laptop,Electronics,3,53039,159117,COD,SUCCESS,2026-08-21 02:41:30,Bangalore
T0014074,C00902,P012,Cooking Oil,Grocery,1,821,821,UPI,SUCCESS,2026-08-21 04:26:09,Bangalore
T0014075,C03896,P017,Table,Home,2,7824,15648,CARD,SUCCESS,2026-08-21 07:24:16,Pune
T0014076,C01477,P012,Cooking Oil,Grocery,3,760,2280,UPI,SUCCESS,2026-08-21 02:51:06,Mumbai
T0014077,C02473,P021,Cricket Bat,Sports,2,4380,8760,NETBANKING,PENDING,2026-08-21 20:00:56,Noida
T0014078,C04060,P025,Running Shoes,Sports,5,3710,18550,WALLET,SUCCESS,2026-08-21 02:11:34,Pune
T0014079,C04297,P019,Bedsheet,Home,1,1720,1720,CARD,SUCCESS,2026-08-21 19:03:29,Chennai
T0014080,C02223,P004,Television,Electronics,4,38085,152340,COD,SUCCESS,2026-08-21 02:35:19,Kolkata
T0014081,C01222,P021,Cricket Bat,Sports,5,3403,17015,COD,SUCCESS,2026-08-21 02:27:08,Jaipur
T0014082,,P013,Dry Fruits,Grocery,5,1362,6810,UPI,SUCCESS,2026-08-21 17:25:59,Noida
T0014083,C01133,P009,T-Shirt,Fashion,4,903,3612,NETBANKING,SUCCESS,2026-08-21 01:02:49,Jaipur
T0014084,C04987,P019,Bedsheet,Home,1,1449,1449,WALLET,SUCCESS,2026-08-21 18:53:47,Pune
T0014085,C03584,P013,Dry Fruits,Grocery,3,1547,4641,UPI,SUCCESS,2026-08-21 17:30:30,Jaipur
T0014086,C03842,P016,Chair,Home,5,3917,19585,WALLET,PENDING,2026-08-21 06:03:26,Chennai
T0014087,C01621,P022,Football,Sports,2,1319,2638,CARD,PENDING,2026-08-21 11:10:19,Hyderabad
T0014088,C01061,P014,Flour,Grocery,3,620,1860,COD,SUCCESS,2026-08-21 05:01:00,Ahmedabad
T0014089,C01804,P014,Flour,Grocery,1,717,717,NETBANKING,SUCCESS,2026-08-21 15:41:20,Delhi
T0014090,C00826,P020,Cookware,Home,4,2615,10460,NETBANKING,SUCCESS,2026-08-21 01:23:16,Mumbai
T0014091,C01772,P020,Cookware,Home,4,2796,11184,CARD,SUCCESS,2026-08-21 22:03:11,Delhi
T0014092,C00340,P006,Shoes,Fashion,2,2780,5560,CARD,SUCCESS,2026-08-21 13:19:34,Noida
T0014093,C01562,P017,Table,Home,2,6953,13906,UPI,SUCCESS,2026-08-21 23:28:04,Pune
T0014094,C04771,P002,Mobile,Electronics,1,25423,25423,WALLET,SUCCESS,2026-08-21 16:36:30,Bangalore
T0014095,C02204,P025,Running Shoes,Sports,5,3311,16555,NETBANKING,SUCCESS,2026-08-21 13:12:52,Delhi
T0014096,C04346,P002,Mobile,Electronics,2,19516,39032,COD,SUCCESS,2026-08-21 10:44:08,Jaipur
T0014097,C02488,P008,Jacket,Fashion,3,3298,9894,COD,FAILED,2026-08-21 17:12:11,Delhi
T0014098,C04913,P009,T-Shirt,Fashion,4,857,3428,COD,SUCCESS,2026-08-21 14:30:28,Chennai
T0014099,C00216,P008,Jacket,Fashion,2,3626,7252,WALLET,FAILED,2026-08-21 01:34:42,Bangalore
T0014100,C00725,P002,Mobile,Electronics,1,24542,24542,COD,SUCCESS,2026-08-21 08:03:27,Delhi
T0014101,C04375,P024,Dumbbells,Sports,4,5261,21044,UPI,FAILED,2026-08-21 13:07:10,Noida
T0014102,C01260,P006,Shoes,Fashion,3,2838,8514,UPI,FAILED,2026-08-21 07:11:12,Ahmedabad
T0014103,C03032,P001,Laptop,Electronics,2,41904,83808,COD,SUCCESS,2026-08-21 04:01:17,Ahmedabad
T0014104,C00238,P020,Cookware,Home,2,2905,5810,UPI,SUCCESS,2026-08-21 06:54:34,Jaipur
T0014105,C04172,P021,Cricket Bat,Sports,1,4708,4708,NETBANKING,SUCCESS,2026-08-21 09:41:51,Hyderabad
T0014106,C02998,P019,Bedsheet,Home,1,1688,1688,CARD,SUCCESS,2026-08-21 23:29:04,Delhi
T0014107,C04643,P005,Smartwatch,Electronics,4,5804,23216,CARD,SUCCESS,2026-08-21 07:07:45,Chennai
T0014108,C03622,P013,Dry Fruits,Grocery,2,1560,3120,WALLET,SUCCESS,2026-08-21 21:57:12,Noida
T0014109,C01679,P008,Jacket,Fashion,4,3184,12736,CARD,PENDING,2026-08-21 00:57:59,Chennai
T0014110,C02509,P004,Television,Electronics,5,37723,188615,COD,SUCCESS,2026-08-21 06:22:50,Pune
