transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,payment_method,status,transaction_timestamp,city
T0064978,C04382,P007,Jeans,Fashion,2,2066,4132,UPI,PENDING,2026-08-23 07:35:27,Pune
T0064979,C04728,P010,Backpack,Fashion,2,1560,3120,WALLET,SUCCESS,2026-08-23 10:30:39,Mumbai
T0064980,C02574,P004,Television,Electronics,4,28163,112652,WALLET,SUCCESS,2026-08-23 23:38:46,Bangalore
T0064981,C00650,P014,Flour,Grocery,4,711,2844,CARD,SUCCESS,2026-08-23 08:07:20,Hyderabad
T0064982,C03847,P012,Cooking Oil,Grocery,5,866,4330,NETBANKING,SUCCESS,2026-08-23 14:02:29,Mumbai
T0064983,C01898,P003,Headphones,Electronics,2,2362,4724,NETBANKING,SUCCESS,2026-08-23 16:53:44,Chennai
T0064984,C03436,P007,Jeans,Fashion,5,1743,8715,CARD,SUCCESS,2026-08-23 08:32:59,Noida
T0064985,C04329,P011,Rice Bag,Grocery,1,1210,1210,WALLET,SUCCESS,2026-08-23 13:53:42,Bangalore
T0064986,C04304,P014,Flour,Grocery,1,648,648,WALLET,SUCCESS,2026-08-23 01:58:09,Jaipur
T0064987,C04463,P016,Chair,Home,4,4052,16208,WALLET,SUCCESS,2026-08-23 21:40:34,Bangalore
T0064988,C03316,P015,Tea,Grocery,5,529,2645,CARD,SUCCESS,2026-08-23 23:54:45,Delhi
T0064989,C00783,P005,Smartwatch,Electronics,3,7504,22512,CARD,SUCCESS,2026-08-23 18:47:13,Chennai
T0064990,C01041,P002,Mobile,Electronics,4,24683,98732,CARD,SUCCESS,2026-08-23 06:33:36,Jaipur
T0064991,C03740,P014,Flour,Grocery,2,630,1260,CARD,SUCCESS,2026-08-23 09:31:50,Hyderabad
T0064992,C04010,P015,Tea,Grocery,2,488,976,COD,SUCCESS,2026-08-23 21:07:38,Delhi
T0064993,C01605,P023,Yoga Mat,Sports,4,1039,4156,WALLET,SUCCESS,2026-08-23 06:20:07,Jaipur
T0064994,C02967,P002,Mobile,Electronics,5,23811,119055,CARD,PENDING,2026-08-23 04:31:25,Bangalore
T0064995,C04768,P020,Cookware,Home,4,3015,12060,CARD,SUCCESS,2026-08-23 09:21:02,Pune
T0064996,C02640,P013,Dry Fruits,Grocery,2,1296,2592,CARD,SUCCESS,2026-08-23 23:50:25,Noida
T0064997,C02328,P002,Mobile,Electronics,5,22947,114735,UPI,PENDING,2026-08-23 04:42:09,Ahmedabad
T0064998,C01909,P009,T-Shirt,Fashion,3,990,2970,CARD,SUCCESS,2026-08-23 04:45:36,Delhi
T0064999,C04792,P009,T-Shirt,Fashion,2,1029,2058,COD,SUCCESS,2026-08-23 22:18:06,Pune
T0065000,C02258,P013,Dry Fruits,Grocery,4,1610,6440,NETBANKING,SUCCESS,2026-08-23 20:13:00,Delhi
T0065001,C01518,P003,Headphones,Electronics,4,2181,8724,UPI,SUCCESS,2026-08-23 10:58:21,Kolkata
T0065002,C04483,P011,Rice Bag,Grocery,2,1315,2630,CARD,SUCCESS,2026-08-23 05:18:59,Ahmedabad
T0065003,C02951,P016,Chair,Home,5,3928,19640,NETBANKING,SUCCESS,2026-08-23 00:17:30,Hyderabad
T0065004,C04933,P020,Cookware,Home,3,2998,8994,WALLET,SUCCESS,2026-08-23 12:32:21,Noida
T0065005,C03519,P021,Cricket Bat,Sports,0,4700,23500,NETBANKING,FAILED,2026-08-23 10:15:46,Kolkata
T0065006,C01195,P025,Running Shoes,Sports,2,3688,7376,UPI,SUCCESS,2026-08-23 12:53:04,Bangalore
T0065007,C03965,P008,Jacket,Fashion,4,3492,13968,CARD,SUCCESS,2026-08-23 15:56:45,Ahmedabad
T0065008,C01406,P020,Cookware,Home,3,2947,8841,NETBANKING,SUCCESS,2026-08-23 06:42:22,Pune
T0065009,C01987,P024,Dumbbells,Sports,1,4891,4891,WALLET,SUCCESS,2026-08-23 07:45:29,Noida
T0065010,C02141,P002,Mobile,Electronics,4,25932,103728,WALLET,SUCCESS,2026-08-23 16:47:27,Ahmedabad
T0065011,C03369,P024,Dumbbells,Sports,2,4701,9402,CARD,SUCCESS,2026-08-23 07:56:15,Hyderabad
T0065012,C00325,P001,Laptop,Electronics,5,45604,228020,WALLET,PENDING,2026-08-23 01:25:24,Jaipur
T0065013,C03453,P024,Dumbbells,Sports,3,5260,15780,CARD,SUCCESS,2026-08-23 13:37:54,Delhi
T0065014,C00006,P020,Cookware,Home,2,3087,6174,NETBANKING,SUCCESS,2026-08-23 07:54:48,Pune
T0065015,C04460,P021,Cricket Bat,Sports,2,4797,9594,NETBANKING,FAILED,2026-08-23 18:44:17,Hyderabad
T0065016,C04554,P015,Tea,Grocery,2,526,1052,WALLET,FAILED,2026-08-23 03:55:19,Mumbai
T0065017,C01546,P012,Cooking Oil,Grocery,2,903,1806,UPI,SUCCESS,2026-08-23 01:03:09,Hyderabad
T0065018,C04019,P018,Lamp,Home,1,1367,1367,CARD,SUCCESS,2026-08-23 02:10:18,Jaipur
T0065019,C04716,P021,Cricket Bat,Sports,1,4597,4597,WALLET,SUCCESS,2026-08-23 04:32:21,Pune
T0065020,C01500,P021,Cricket Bat,Sports,2,3688,7376,COD,SUCCESS,2026-08-23 12:14:16,Pune
T0065021,C03976,P014,Flour,Grocery,1,662,662,NETBANKING,SUCCESS,2026-08-23 20:18:57,Chennai
T0065022,C00926,P003,Headphones,Electronics,2,2559,5118,CARD,SUCCESS,2026-08-23 22:32:47,Noida
T0065023,C00908,P005,Smartwatch,Electronics,2,6391,12782,COD,SUCCESS,2026-08-23 23:45:29,Mumbai
T0065024,C04309,P010,Backpack,Fashion,5,1306,6530,NETBANKING,SUCCESS,2026-08-23 06:55:17,Kolkata
T0065025,C02723,P005,Smartwatch,Electronics,5,6838,34190,COD,PENDING,2026-08-23 17:41:43,Hyderabad
T0065026,C02995,P010,Backpack,Fashion,2,1455,2910,UPI,FAILED,2026-08-23 17:56:51,Delhi
T0065027,C01523,P003,Headphones,Electronics,3,2569,7707,WALLET,SUCCESS,2026-08-23 06:49:33,Bangalore
T0065028,C04707,P007,Jeans,Fashion,1,1776,1776,CARD,SUCCESS,2026-08-23 07:20:06,Mumbai
T0065029,C02379,P019,Bedsheet,Home,2,1826,3652,WALLET,FAILED,2026-08-23 09:58:19,Mumbai
T0065030,C00248,P003,Headphones,Electronics,5,2877,14385,UPI,PENDING,2026-08-23 14:33:56,Bangalore
T0065031,C02379,P014,Flour,Grocery,5,679,3395,COD,SUCCESS,2026-08-23 18:08:40,Bangalore
T0065032,C03677,P010,Backpack,Fashion,4,1688,6752,NETBANKING,SUCCESS,2026-08-23 14:47:47,Kolkata
T0065033,C04782,P016,Chair,Home,5,3411,17055,WALLET,SUCCESS,2026-08-23 06:31:42,Pune
T0065034,C00344,P008,Jacket,Fashion,1,2922,2922,WALLET,SUCCESS,2026-08-23 15:52:57,Hyderabad
T0065035,C03462,P020,Cookware,Home,1,3107,3107,UPI,SUCCESS,2026-08-23 16:32:18,Pune
T0065036,C03462,P004,Television,Electronics,5,31379,156895,NETBANKING,SUCCESS,2026-08-23 12:58:35,Bangalore
T0065037,C02756,P014,Flour,Grocery,3,515,1545,WALLET,SUCCESS,2026-08-23 01:54:43,Hyderabad
T0065038,C01605,P012,Cooking Oil,Grocery,5,774,3870,WALLET,SUCCESS,2026-08-23 01:03:47,Ahmedabad
T0065039,C00782,P021,Cricket Bat,Sports,3,4185,12555,COD,SUCCESS,2026-08-23 21:10:40,Kolkata
T0065040,C00691,P018,Lamp,Home,1,1173,1173,CARD,SUCCESS,2026-08-23 04:23:06,Chennai
T0065041,C02413,P025,Running Shoes,Sports,3,4184,12552,COD,SUCCESS,2026-08-23 16:52:29,Ahmedabad
T0065042,C01045,P018,Lamp,Home,3,1069,3207,CARD,SUCCESS,2026-08-23 05:01:47,Ahmedabad
T0065043,C01128,P019,Bedsheet,Home,1,1659,1659,UPI,FAILED,2026-08-23 22:37:40,Hyderabad
T0065044,C03261,P019,Bedsheet,Home,5,1706,8530,NETBANKING,SUCCESS,2026-08-23 01:15:14,Jaipur
T0065045,C02874,P025,Running Shoes,Sports,2,3955,7910,CARD,SUCCESS,2026-08-23 12:17:46,Bangalore
T0065046,C00719,P025,Running Shoes,Sports,5,3246,16230,CARD,SUCCESS,2026-08-23 12:14:28,Delhi
T0065047,C03947,P012,Cooking Oil,Grocery,1,827,827,NETBANKING,SUCCESS,2026-08-23 22:40:17,Mumbai
T0065048,C01938,P015,Tea,Grocery,1,518,518,CARD,SUCCESS,2026-08-23 22:18:54,Chennai
T0065049,C03222,P008,Jacket,Fashion,3,3380,10140,CARD,SUCCESS,2026-08-23 08:19:03,Mumbai
T0065050,C04837,P019,Bedsheet,Home,4,1607,6428,COD,SUCCESS,2026-08-23 21:56:17,Delhi
T0065051,C00114,P025,Running Shoes,Sports,3,3619,10857,NETBANKING,SUCCESS,2026-08-23 16:59:11,Ahmedabad
T0065052,C00352,P005,Smartwatch,Electronics,4,6340,25360,NETBANKING,SUCCESS,2026-08-23 14:47:55,Hyderabad
T0065053,C00251,P004,Television,Electronics,4,34634,138536,UPI,SUCCESS,2026-08-23 22:11:17,Bangalore
T0065054,C04326,P009,T-Shirt,Fashion,3,886,2658,UPI,SUCCESS,2026-08-23 06:07:16,Mumbai
T0065055,C00530,P021,Cricket Bat,Sports,3,3432,10296,NETBANKING,SUCCESS,2026-08-23 03:41:26,Pune
T0065056,C03063,P001,Laptop,Electronics,2,46448,92896,WALLET,SUCCESS,2026-08-23 06:07:20,Chennai
T0065057,C00479,P024,Dumbbells,Sports,1,3847,3847,COD,SUCCESS,2026-08-23 13:31:57,Jaipur
T0065058,C01526,P011,Rice Bag,Grocery,5,1076,5380,COD,SUCCESS,2026-08-23 11:29:55,Jaipur
T0065059,C04009,P009,T-Shirt,Fashion,1,834,834,NETBANKING,SUCCESS,2026-08-23 23:45:38,Noida
T0065060,C02084,P021,Cricket Bat,Sports,2,4279,8558,NETBANKING,SUCCESS,2026-08-23 21:43:37,Hyderabad
T0065061,C02053,P021,Cricket Bat,Sports,5,4544,22720,UPI,SUCCESS,2026-08-23 03:38:32,Noida
T0065062,C04422,P018,Lamp,Home,1,1028,1028,WALLET,SUCCESS,2026-08-23 15:33:38,Chennai
T0065063,C00463,P012,Cooking Oil,Grocery,5,1007,5035,COD,SUCCESS,2026-08-23 17:14:53,Kolkata
T0065064,C01355,P008,Jacket,Fashion,5,3124,15620,CARD,SUCCESS,2026-08-23 11:15:54,Noida
T0065065,C04452,P015,Tea,Grocery,3,383,1149,UPI,SUCCESS,2026-08-23 06:57:00,Hyderabad
T0065066,C03111,P008,Jacket,Fashion,2,3365,6730,CARD,SUCCESS,2026-08-23 23:27:04,Delhi
T0065067,C02758,P004,Television,Electronics,5,38121,190605,CARD,SUCCESS,2026-08-23 05:10:05,Pune
T0065068,C01997,P014,Flour,Grocery,3,684,2052,COD,SUCCESS,2026-08-23 12:36:04,Delhi
T0065069,C02811,P025,Running Shoes,Sports,4,4022,16088,NETBANKING,SUCCESS,2026-08-23 07:22:03,Chennai
T0065070,C02714,P019,Bedsheet,Home,5,1496,7480,COD,SUCCESS,2026-08-23 23:36:23,Pune
T0065071,C03045,P014,Flour,Grocery,5,551,2755,CARD,SUCCESS,2026-08-23 17:11:55,Bangalore
T0065072,C00739,P008,Jacket,Fashion,2,3130,6260,WALLET,SUCCESS,2026-08-23 16:04:56,Ahmedabad
T0065073,C02963,P010,Backpack,Fashion,3,1440,4320,NETBANKING,FAILED,2026-08-23 16:35:01,Noida
T0065074,C03628,P015,Tea,Grocery,4,481,1924,CARD,SUCCESS,2026-08-23 17:16:20,Hyderabad
T0065075,C03310,P004,Television,Electronics,5,34644,173220,NETBANKING,SUCCESS,2026-08-23 18:34:35,Kolkata
T0065076,C03195,P015,Tea,Grocery,3,493,1479,WALLET,FAILED,2026-08-23 17:48:42,Chennai
T0065077,C01050,P017,Table,Home,2,7159,14318,UPI,SUCCESS,2026-08-23 03:07:51,Kolkata
T0065078,C01952,P008,Jacket,Fashion,1,3505,3505,WALLET,SUCCESS,2026-08-23 01:34:16,Jaipur
T0065079,C00299,P013,Dry Fruits,Grocery,2,1524,3048,NETBANKING,SUCCESS,2026-08-23 04:26:51,Pune
T0065080,C00618,P021,Cricket Bat,Sports,5,4610,23050,NETBANKING,SUCCESS,2026-08-23 11:44:06,Jaipur
T0065081,C04800,P014,Flour,Grocery,4,543,2172,COD,PENDING,2026-08-23 02:48:05,Chennai
T0065082,C02203,P025,Running Shoes,Sports,3,3420,10260,CARD,SUCCESS,2026-08-23 16:04:15,Ahmedabad
T0065083,C00432,P017,Table,Home,1,7745,7745,WALLET,SUCCESS,2026-08-23 20:28:37,Pune
T0065084,C01012,P008,Jacket,Fashion,2,2953,5906,WALLET,SUCCESS,2026-08-23 18:52:16,Ahmedabad
T0065085,C00659,P005,Smartwatch,Electronics,4,6852,27408,NETBANKING,SUCCESS,2026-08-23 07:42:58,Mumbai
T0065086,C03542,P013,Dry Fruits,Grocery,4,1360,5440,NETBANKING,SUCCESS,2026-08-23 15:33:47,Bangalore
T0065087,C00806,P019,Bedsheet,Home,1,1793,1793,COD,FAILED,2026-08-23 04:52:20,Noida
T0065088,C03115,P005,Smartwatch,Electronics,3,7511,22533,WALLET,SUCCESS,2026-08-23 18:02:21,Chennai
T0065089,C02796,P025,Running Shoes,Sports,5,3416,17080,COD,FAILED,2026-08-23 00:18:41,Pune
T0065090,C03020,P016,Chair,Home,5,3618,18090,CARD,FAILED,2026-08-23 21:27:23,Pune
T0065091,C02324,P006,Shoes,Fashion,1,2844,2844,UPI,SUCCESS,2026-08-23 04:12:40,Delhi
T0065092,C03241,P023,Yoga Mat,Sports,1,1019,1019,NETBANKING,SUCCESS,2026-08-23 13:11:48,Ahmedabad
T0065093,C03609,P002,Mobile,Electronics,4,22761,91044,NETBANKING,PENDING,2026-08-23 07:19:11,Ahmedabad
T0065094,C03381,P025,Running Shoes,Sports,3,4121,12363,WALLET,SUCCESS,2026-08-23 09:58:22,Noida
T0065095,C01996,P001,Laptop,Electronics,4,39872,159488,CARD,SUCCESS,2026-08-23 16:22:06,Mumbai
T0065096,C01440,P008,Jacket,Fashion,1,3097,3097,COD,SUCCESS,2026-08-23 13:46:08,Pune
T0065097,C00233,P013,Dry Fruits,Grocery,3,1285,3855,WALLET,SUCCESS,2026-08-23 22:55:14,Delhi
T0065098,C04981,P017,Table,Home,3,7555,22665,COD,SUCCESS,2026-08-23 10:44:36,Bangalore
T0065099,C00328,P011,Rice Bag,Grocery,1,1322,1322,UPI,SUCCESS,2026-08-23 09:07:55,Delhi
T0065100,C01367,P020,Cookware,Home,4,2738,10952,WALLET,SUCCESS,2026-08-23 04:00:37,Mumbai
T0065101,C03560,P023,Yoga Mat,Sports,5,838,4190,CARD,SUCCESS,2026-08-23 19:17:04,Hyderabad
T0065102,C03628,P012,Cooking Oil,Grocery,5,878,4390,COD,SUCCESS,2026-08-23 15:23:51,Delhi
T0065103,C00631,P025,Running Shoes,Sports,4,3650,14600,NETBANKING,SUCCESS,2026-08-23 23:14:11,Ahmedabad
T0065104,C00673,P007,Jeans,Fashion,1,2088,2088,WALLET,SUCCESS,2026-08-23 08:11:46,Noida
T0065105,C00784,P016,Chair,Home,2,3457,6914,NETBANKING,SUCCESS,2026-08-23 08:56:23,Pune
T0065106,C02794,P022,Football,Sports,2,1514,3028,UPI,SUCCESS,2026-08-23 11:43:16,Mumbai
T0065107,C02877,P016,Chair,Home,3,3036,9108,CARD,SUCCESS,2026-08-23 03:36:04,Bangalore
T0065108,C02171,P022,Football,Sports,1,1460,1460,COD,SUCCESS,2026-08-23 13:50:33,Noida
T0065109,C00236,P006,Shoes,Fashion,2,2680,5360,NETBANKING,SUCCESS,2026-08-23 14:35:47,Noida
T0065110,C02910,P010,Backpack,Fashion,3,1741,5223,CARD,FAILED,2026-08-23 18:39:30,Noida
T0065111,C02935,P003,Headphones,Electronics,4,2923,11692,UPI,SUCCESS,2026-08-23 07:56:25,Kolkata
T0065112,C04419,P005,Smartwatch,Electronics,1,7030,7030,UPI,SUCCESS,2026-08-23 12:32:31,Chennai
T0065113,C01762,P010,Backpack,Fashion,1,1698,1698,WALLET,SUCCESS,2026-08-23 00:23:03,Kolkata
T0065114,C03284,P011,Rice Bag,Grocery,2,1394,2788,UPI,SUCCESS,2026-08-23 03:58:51,Jaipur
T0065115,C02468,P003,Headphones,Electronics,1,2677,2677,WALLET,SUCCESS,2026-08-23 18:12:01,Jaipur
T0065116,C02684,P003,Headphones,Electronics,5,2719,13595,WALLET,SUCCESS,2026-08-23 20:42:05,Delhi
T0065117,C01236,P010,Backpack,Fashion,1,1465,1465,UPI,SUCCESS,2026-08-23 09:01:51,Mumbai
T0065118,C02001,P012,Cooking Oil,Grocery,1,888,888,COD,FAILED,2026-08-23 02:59:48,Delhi
T0065119,C01741,P018,Lamp,Home,1,1072,1072,UPI,SUCCESS,2026-08-23 16:45:47,Jaipur
T0065120,C02413,P015,Tea,Grocery,1,390,390,NETBANKING,SUCCESS,2026-08-23 19:52:58,Pune
T0065121,C01655,P003,Headphones,Electronics,5,2584,12920,COD,FAILED,2026-08-23 09:00:22,Kolkata
T0065122,C02541,P008,Jacket,Fashion,3,3398,10194,NETBANKING,SUCCESS,2026-08-23 20:17:05,Chennai
T0065123,C01716,P011,Rice Bag,Grocery,3,1106,3318,CARD,SUCCESS,2026-08-23 15:32:50,Hyderabad
T0065124,C00486,P008,Jacket,Fashion,5,2862,14310,NETBANKING,SUCCESS,2026-08-23 20:55:26,Jaipur
T0065125,C02055,P013,Dry Fruits,Grocery,5,1298,6490,UPI,SUCCESS,2026-08-23 06:31:50,Noida
T0065126,C01665,P002,Mobile,Electronics,3,21553,64659,WALLET,SUCCESS,2026-08-23 01:26:09,Mumbai
T0065127,C03214,P001,Laptop,Electronics,3,43141,129423,CARD,SUCCESS,2026-08-23 11:10:04,Noida
T0065128,C04024,P014,Flour,Grocery,1,548,548,CARD,SUCCESS,2026-08-23 17:16:35,Kolkata
T0065129,C01132,P017,Table,Home,3,7603,22809,WALLET,SUCCESS,2026-08-23 15:17:46,Bangalore
T0065130,C01640,P001,Laptop,Electronics,5,45017,225085,COD,FAILED,2026-08-23 09:53:35,Ahmedabad
T0065131,C04309,P012,Cooking Oil,Grocery,2,758,1516,WALLET,SUCCESS,2026-08-23 16:21:13,Jaipur
T0065132,C02393,P010,Backpack,Fashion,2,1406,2812,CARD,SUCCESS,2026-08-23 03:53:12,Noida
T0065133,C03352,P011,Rice Bag,Grocery,1,1095,1095,UPI,SUCCESS,2026-08-23 12:06:34,Noida
T0065134,C03211,P009,T-Shirt,Fashion,5,976,4880,UPI,SUCCESS,2026-08-23 14:29:56,Kolkata
T0065135,C03887,P018,Lamp,Home,2,1341,2682,CARD,FAILED,2026-08-23 10:13:56,Hyderabad
T0065136,C00847,P003,Headphones,Electronics,4,2339,9356,UPI,SUCCESS,2026-08-23 07:11:30,Mumbai
T0065137,C04870,P016,Chair,Home,1,4008,4008,CARD,SUCCESS,2026-08-23 09:11:54,Pune
T0065138,C00961,P023,Yoga Mat,Sports,3,774,2322,COD,SUCCESS,2026-08-23 21:31:43,Pune
T0065139,C02024,P023,Yoga Mat,Sports,4,982,3928,COD,SUCCESS,2026-08-23 04:34:51,Bangalore
T0065140,C01779,P010,Backpack,Fashion,1,1554,1554,CARD,SUCCESS,2026-08-23 11:51:08,Delhi
T0065141,C02412,P008,Jacket,Fashion,2,3044,6088,WALLET,SUCCESS,2026-08-23 08:24:58,Noida
T0065142,C01827,P009,T-Shirt,Fashion,4,770,3080,CARD,SUCCESS,2026-08-23 17:57:12,Ahmedabad
T0065143,C00704,P015,Tea,Grocery,4,530,2120,NETBANKING,SUCCESS,2026-08-23 05:27:07,Noida
T0065144,C00413,P005,Smartwatch,Electronics,3,5722,17166,WALLET,SUCCESS,2026-08-23 21:07:07,Delhi
T0065145,C04457,P006,Shoes,Fashion,1,2839,2839,CARD,SUCCESS,2026-08-23 11:16:59,Mumbai
T0065146,C01480,P025,Running Shoes,Sports,3,4032,12096,CARD,SUCCESS,2026-08-23 00:18:01,Pune
T0065147,C04415,P022,Football,Sports,3,1711,5133,COD,PENDING,2026-08-23 23:02:01,Bangalore
T0065148,C03720,P007,Jeans,Fashion,2,1542,3084,WALLET,SUCCESS,2026-08-23 05:33:49,Delhi
T0065149,C03334,P007,Jeans,Fashion,1,1542,1542,COD,FAILED,2026-08-23 10:57:22,Mumbai
T0065150,C03484,P017,Table,Home,5,7448,37240,NETBANKING,SUCCESS,2026-08-23 02:10:11,Kolkata
T0065151,C03223,P019,Bedsheet,Home,1,1509,1509,UPI,SUCCESS,2026-08-23 00:11:34,Bangalore
T0065152,C04675,P007,Jeans,Fashion,5,1955,9775,WALLET,SUCCESS,2026-08-23 18:12:48,Noida
T0065153,C00829,P005,Smartwatch,Electronics,3,7380,22140,NETBANKING,SUCCESS,2026-08-23 06:55:01,Mumbai
T0065154,C02402,P014,Flour,Grocery,3,653,1959,UPI,PENDING,2026-08-23 21:37:23,Hyderabad
T0065155,C04539,P019,Bedsheet,Home,3,1492,4476,NETBANKING,SUCCESS,2026-08-23 10:41:54,Pune
T0065156,C00595,P011,Rice Bag,Grocery,5,1382,6910,NETBANKING,SUCCESS,2026-08-23 02:03:41,Hyderabad
T0065157,C01527,P016,Chair,Home,2,3706,7412,CARD,FAILED,2026-08-23 21:50:44,Mumbai
T0065158,C03246,P010,Backpack,Fashion,3,1749,5247,NETBANKING,PENDING,2026-08-23 02:29:02,Pune
T0065159,C02464,P019,Bedsheet,Home,4,1512,6048,UPI,SUCCESS,2026-08-23 13:45:28,Bangalore
T0065160,C01548,P016,Chair,Home,4,3013,12052,NETBANKING,SUCCESS,2026-08-23 15:55:52,Noida
T0065161,C00740,P023,Yoga Mat,Sports,4,933,3732,NETBANKING,SUCCESS,2026-08-23 21:43:24,Ahmedabad
T0065162,C03519,P011,Rice Bag,Grocery,3,1404,4212,WALLET,SUCCESS,2026-08-23 15:04:14,Mumbai
T0065163,C01293,P007,Jeans,Fashion,1,1811,1811,WALLET,SUCCESS,2026-08-23 11:51:38,Kolkata
T0065164,C02587,P009,T-Shirt,Fashion,5,1079,5395,NETBANKING,SUCCESS,2026-08-23 05:00:04,Delhi
T0065165,C01152,P025,Running Shoes,Sports,4,3834,15336,WALLET,SUCCESS,2026-08-23 17:52:31,Pune
T0065166,C03613,P016,Chair,Home,2,3500,7000,CARD,SUCCESS,2026-08-23 11:47:00,Kolkata
T0065167,C03965,P016,Chair,Home,4,3971,15884,CARD,SUCCESS,2026-08-23 06:17:55,Chennai
T0065168,C00199,P024,Dumbbells,Sports,5,4721,23605,UPI,SUCCESS,2026-08-23 23:09:15,Jaipur
T0065169,C02687,P005,Smartwatch,Electronics,3,7254,21762,UPI,SUCCESS,2026-08-23 21:32:57,Jaipur
T0065170,C03089,P017,Table,Home,1,6177,6177,UPI,SUCCESS,2026-08-23 01:43:00,Noida
T0065171,C00958,P014,Flour,Grocery,4,539,2156,NETBANKING,SUCCESS,2026-08-23 08:30:35,Mumbai
T0065172,C01339,P002,Mobile,Electronics,3,23670,71010,COD,SUCCESS,2026-08-23 09:15:27,Bangalore
T0065173,C04610,P004,Television,Electronics,3,29470,88410,COD,SUCCESS,2026-08-23 16:50:11,Jaipur
T0065174,C02634,P012,Cooking Oil,Grocery,5,886,4430,WALLET,SUCCESS,2026-08-23 20:56:30,Pune
T0065175,C01175,P025,Running Shoes,Sports,2,2991,5982,CARD,SUCCESS,2026-08-23 09:23:49,Bangalore
T0065176,C03687,P003,Headphones,Electronics,4,2351,9404,UPI,SUCCESS,2026-08-23 15:11:46,Noida
T0065177,C03925,P016,Chair,Home,5,3194,15970,CARD,SUCCESS,2026-08-23 12:23:19,Jaipur
T0065178,C04033,P021,Cricket Bat,Sports,3,4478,13434,NETBANKING,SUCCESS,2026-08-23 03:39:00,Delhi
T0065179,C03879,P014,Flour,Grocery,1,705,705,WALLET,PENDING,2026-08-23 01:10:53,Chennai
T0065180,C03824,P012,Cooking Oil,Grocery,2,900,1800,WALLET,SUCCESS,2026-08-23 00:07:32,Ahmedabad
T0065181,C03084,P020,Cookware,Home,4,3299,13196,UPI,SUCCESS,2026-08-23 05:27:24,Bangalore
T0065182,C00780,P013,Dry Fruits,Grocery,4,1494,5976,COD,SUCCESS,2026-08-23 02:48:11,Bangalore
T0065183,C00830,P014,Flour,Grocery,4,666,2664,UPI,SUCCESS,2026-08-23 23:58:58,Chennai
T0065184,C03606,P009,T-Shirt,Fashion,1,1029,1029,COD,SUCCESS,2026-08-23 01:25:20,Delhi
T0065185,C02481,P022,Football,Sports,3,1709,5127,WALLET,FAILED,2026-08-23 20:21:47,Chennai
T0065186,C02436,P012,Cooking Oil,Grocery,5,736,3680,WALLET,SUCCESS,2026-08-23 12:34:04,Mumbai
T0065187,C02916,P018,Lamp,Home,2,1051,2102,CARD,SUCCESS,2026-08-23 09:44:27,Noida
T0065188,C00317,P025,Running Shoes,Sports,2,3277,6554,WALLET,SUCCESS,2026-08-23 07:44:51,Mumbai
T0065189,C01681,P010,Backpack,Fashion,5,1776,8880,UPI,SUCCESS,2026-08-23 18:03:31,Jaipur
T0065190,C02170,P025,Running Shoes,Sports,5,3345,16725,NETBANKING,SUCCESS,2026-08-23 05:13:22,Mumbai
T0065191,C03500,P019,Bedsheet,Home,2,1502,3004,CARD,SUCCESS,2026-08-23 18:08:50,Mumbai
T0065192,C04898,P005,Smartwatch,Electronics,1,7646,7646,UPI,SUCCESS,2026-08-23 00:02:54,Jaipur
T0065193,C03507,P003,Headphones,Electronics,2,2763,5526,UPI,SUCCESS,2026-08-23 20:38:59,Mumbai
T0065194,C03900,P024,Dumbbells,Sports,3,4201,12603,CARD,SUCCESS,2026-08-23 04:44:17,Mumbai
T0065195,C00260,P025,Running Shoes,Sports,1,4136,4136,WALLET,SUCCESS,2026-08-23 11:25:50,Pune
T0065196,C02762,P013,Dry Fruits,Grocery,3,1590,4770,UPI,PENDING,2026-08-23 06:31:41,Chennai
T0065197,C00404,P014,Flour,Grocery,5,553,2765,NETBANKING,SUCCESS,2026-08-23 03:30:38,Noida
T0065198,C01530,P024,Dumbbells,Sports,1,4641,4641,CARD,SUCCESS,2026-08-23 07:29:14,Ahmedabad
T0065199,C02388,P010,Backpack,Fashion,5,1571,7855,WALLET,SUCCESS,2026-08-23 07:50:46,Delhi
T0065200,C04921,P005,Smartwatch,Electronics,5,6295,31475,CARD,SUCCESS,2026-08-23 12:09:25,Bangalore
T0065201,C00201,P018,Lamp,Home,1,1309,1309,WALLET,FAILED,2026-08-23 14:03:30,Bangalore
T0065202,C04869,P024,Dumbbells,Sports,5,4965,24825,WALLET,FAILED,2026-08-23 09:59:41,Kolkata
T0065203,C04711,P017,Table,Home,3,8082,24246,UPI,PENDING,2026-08-23 07:21:08,Hyderabad
T0065204,C00126,P025,Running Shoes,Sports,1,3286,3286,UPI,PENDING,2026-08-23 04:20:00,Hyderabad
T0065205,C04747,P018,Lamp,Home,1,1360,1360,WALLET,PENDING,2026-08-23 23:16:02,Pune
T0065206,C03372,P016,Chair,Home,3,3546,10638,UPI,FAILED,2026-08-23 01:21:27,Mumbai
T0065207,C02450,P006,Shoes,Fashion,4,2621,10484,WALLET,SUCCESS,2026-08-23 23:08:29,Noida
T0065208,C00089,P012,Cooking Oil,Grocery,2,814,1628,WALLET,SUCCESS,2026-08-23 13:14:54,Delhi
T0065209,C00674,P002,Mobile,Electronics,4,22972,91888,WALLET,SUCCESS,2026-08-23 19:13:41,Jaipur
T0065210,C04658,P008,Jacket,Fashion,1,3450,3450,COD,SUCCESS,2026-08-23 20:36:51,Hyderabad
